Entity,Code,Year,Gas Production - TWh
South & Central America,,1973,231.46017555555557
South & Central America,,1974,244.9173463888889
South & Central America,,1975,244.68973666666668
South & Central America,,1976,274.2616688888889
South & Central America,,1977,296.56790222222224
South & Central America,,1978,313.43764388888883
South & Central America,,1979,325.81170777777777
South & Central America,,1980,352.54160527777776
South & Central America,,1981,363.9845969444444
South & Central America,,1982,399.8084416666666
South & Central America,,1983,435.9639319444445
South & Central America,,1984,464.3670533333333
South & Central America,,1985,474.1642658333333
South & Central America,,1986,513.6349630555555
South & Central America,,1987,513.7680538888889
South & Central America,,1988,556.2943697222222
South & Central America,,1989,579.6030352777777
South & Central America,,1990,602.2483733333332
South & Central America,,1991,624.4404641666666
South & Central America,,1992,625.3447444444444
South & Central America,,1993,665.5973744444444
South & Central America,,1994,711.1884461111111
South & Central America,,1995,779.666295
South & Central America,,1996,861.1530183333333
South & Central America,,1997,874.0405575
South & Central America,,1998,924.6806630555556
South & Central America,,1999,946.3863591666668
South & Central America,,2000,1017.1945841666668
South & Central America,,2001,1061.9297463888888
South & Central America,,2002,1092.1747233333333
South & Central America,,2003,1196.3357394444445
South & Central America,,2004,1350.3158391666666
South & Central America,,2005,1393.7887469444445
South & Central America,,2006,1518.0649508333331
South & Central America,,2007,1572.5289752777778
South & Central America,,2008,1578.8629913888888
South & Central America,,2009,1523.1207594444445
South & Central America,,2010,1604.2309627777777
South & Central America,,2011,1640.8214927777778
South & Central America,,2012,1705.706167222222
South & Central America,,2013,1737.7386922222222
South & Central America,,2014,1760.4945661111112
South & Central America,,2015,1780.3980194444443
South & Central America,,2016,1778.6730166666666
South & Central America,,2017,1814.3691308333332
South & Central America,,2018,1758.8153302777778
South & Central America,,2019,1723.3109616666666
South & Central America,,2020,1528.726052222222
Syria,SYR,1970,0
Syria,SYR,1971,0
Syria,SYR,1972,0
Syria,SYR,1973,0
Syria,SYR,1974,0
Syria,SYR,1975,0
Syria,SYR,1976,0.314
Syria,SYR,1977,0.3495
Syria,SYR,1978,0.3369999999999999
Syria,SYR,1979,0.3475
Syria,SYR,1980,0.4677499999999999
Syria,SYR,1981,0.472
Syria,SYR,1982,0.4925
Syria,SYR,1983,0.7474999999999999
Syria,SYR,1984,1.2625000000000002
Syria,SYR,1985,1.5
Syria,SYR,1986,3.79275
Syria,SYR,1987,3.73425
Syria,SYR,1988,8.833499999999999
Syria,SYR,1989,14.45925
Syria,SYR,1990,15.92175
Syria,SYR,1991,18.5835
Syria,SYR,1992,19.222
Syria,SYR,1993,19.025
Syria,SYR,1994,20.623
Syria,SYR,1995,26.0055
Syria,SYR,1996,27.7095
Syria,SYR,1997,42.978
Syria,SYR,1998,54.19375
Syria,SYR,1999,53.7225
Syria,SYR,2000,53.7225
Syria,SYR,2001,55.042
Syria,SYR,2002,60.88549999999999
Syria,SYR,2003,64.56125
Syria,SYR,2004,59.3775
Syria,SYR,2005,57.49249999999999
Syria,SYR,2006,58.90624999999999
Syria,SYR,2007,56.55
Syria,SYR,2008,55.6075
Syria,SYR,2009,61.35675
Syria,SYR,2010,84.2595
Syria,SYR,2011,74.17475
Syria,SYR,2012,60.79125
Syria,SYR,2013,49.95249999999999
Syria,SYR,2014,46.1825
Syria,SYR,2015,40.5275
Syria,SYR,2016,35.34375
Syria,SYR,2017,34.8725
Syria,SYR,2018,34.684
Syria,SYR,2019,33.27025
Syria,SYR,2020,29.98944388888889
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,2.725560833333333
Thailand,THA,1982,13.89156861111111
Thailand,THA,1983,16.353365833333335
Thailand,THA,1984,24.412820277777776
Thailand,THA,1985,32.09128222222222
Thailand,THA,1986,37.43982916666667
Thailand,THA,1987,52.30879
Thailand,THA,1988,61.998598888888885
Thailand,THA,1989,61.93617472222222
Thailand,THA,1990,67.49866361111111
Thailand,THA,1991,83.65127555555556
Thailand,THA,1992,89.24365777777777
Thailand,THA,1993,100.44571333333332
Thailand,THA,1994,111.0358363888889
Thailand,THA,1995,117.56106361111112
Thailand,THA,1996,135.90350277777776
Thailand,THA,1997,167.30255111111111
Thailand,THA,1998,181.63665722222223
Thailand,THA,1999,198.96594944444445
Thailand,THA,2000,208.9502947222222
Thailand,THA,2001,203.2447872222222
Thailand,THA,2002,212.44428805555555
Thailand,THA,2003,222.1786436111111
Thailand,THA,2004,231.47573722222225
Thailand,THA,2005,245.1773958333333
Thailand,THA,2006,251.7026233333333
Thailand,THA,2007,269.03191555555554
Thailand,THA,2008,297.9794244444445
Thailand,THA,2009,293.89731083333334
Thailand,THA,2010,337.1510105555556
Thailand,THA,2011,338.0388694444444
Thailand,THA,2012,384.49857638888886
Thailand,THA,2013,389.3474811111111
Thailand,THA,2014,390.91995388888887
Thailand,THA,2015,374.7726905555556
Thailand,THA,2016,372.7370775
Thailand,THA,2017,359.4651488888889
Thailand,THA,2018,347.2811586111111
Thailand,THA,2019,357.72687111111105
Thailand,THA,2020,327.0640611111111
Trinidad and Tobago,TTO,1970,17.767575
Trinidad and Tobago,TTO,1971,18.635
Trinidad and Tobago,TTO,1972,19.26075
Trinidad and Tobago,TTO,1973,18.498
Trinidad and Tobago,TTO,1974,16.89975
Trinidad and Tobago,TTO,1975,15.35975
Trinidad and Tobago,TTO,1976,17.288249999999998
Trinidad and Tobago,TTO,1977,20.3215
Trinidad and Tobago,TTO,1978,24.26025
Trinidad and Tobago,TTO,1979,25.0765
Trinidad and Tobago,TTO,1980,28.3325
Trinidad and Tobago,TTO,1981,31.2095
Trinidad and Tobago,TTO,1982,37.93125
Trinidad and Tobago,TTO,1983,39.29725
Trinidad and Tobago,TTO,1984,41.176
Trinidad and Tobago,TTO,1985,42.152
Trinidad and Tobago,TTO,1986,43.1345
Trinidad and Tobago,TTO,1987,45.6935
Trinidad and Tobago,TTO,1988,52.59425
Trinidad and Tobago,TTO,1989,52.69475
Trinidad and Tobago,TTO,1990,54.63375
Trinidad and Tobago,TTO,1991,55.35165472222222
Trinidad and Tobago,TTO,1992,53.48801111111111
Trinidad and Tobago,TTO,1993,60.033137777777775
Trinidad and Tobago,TTO,1994,68.75721944444444
Trinidad and Tobago,TTO,1995,73.81322138888888
Trinidad and Tobago,TTO,1996,83.34404666666667
Trinidad and Tobago,TTO,1997,90.44336444444444
Trinidad and Tobago,TTO,1998,90.44336444444444
Trinidad and Tobago,TTO,1999,114.07534027777776
Trinidad and Tobago,TTO,2000,138.3067111111111
Trinidad and Tobago,TTO,2001,147.1486561111111
Trinidad and Tobago,TTO,2002,172.6241863888889
Trinidad and Tobago,TTO,2003,251.85415916666665
Trinidad and Tobago,TTO,2004,285.7866511111111
Trinidad and Tobago,TTO,2005,300.1034530555556
Trinidad and Tobago,TTO,2006,355.6027119444444
Trinidad and Tobago,TTO,2007,377.0334408333333
Trinidad and Tobago,TTO,2008,373.9951580555555
Trinidad and Tobago,TTO,2009,385.5821044444445
Trinidad and Tobago,TTO,2010,402.93030444444446
Trinidad and Tobago,TTO,2011,386.85216333333335
Trinidad and Tobago,TTO,2012,385.32407222222224
Trinidad and Tobago,TTO,2013,387.4725975
Trinidad and Tobago,TTO,2014,380.67205472222224
Trinidad and Tobago,TTO,2015,359.5585652777778
Trinidad and Tobago,TTO,2016,312.8169844444444
Trinidad and Tobago,TTO,2017,318.7292758333333
Trinidad and Tobago,TTO,2018,339.61113166666667
Trinidad and Tobago,TTO,2019,345.608905
Trinidad and Tobago,TTO,2020,294.6526416666666
Turkmenistan,TKM,1985,787.3193216666666
Turkmenistan,TKM,1986,801.6101277777777
Turkmenistan,TKM,1987,833.7881022222222
Turkmenistan,TKM,1988,835.6809241666666
Turkmenistan,TKM,1989,850.8235005555556
Turkmenistan,TKM,1990,792.42625
Turkmenistan,TKM,1991,761.43375
Turkmenistan,TKM,1992,503.0025
Turkmenistan,TKM,1993,588.8575
Turkmenistan,TKM,1994,323.30375
Turkmenistan,TKM,1995,291.6375
Turkmenistan,TKM,1996,317.625
Turkmenistan,TKM,1997,156.21374999999998
Turkmenistan,TKM,1998,120.12
Turkmenistan,TKM,1999,205.87875
Turkmenistan,TKM,2000,424.36625
Turkmenistan,TKM,2001,463.25125
Turkmenistan,TKM,2002,483.07875
Turkmenistan,TKM,2003,534.1875
Turkmenistan,TKM,2004,526.4875
Turkmenistan,TKM,2005,568.8375
Turkmenistan,TKM,2006,565.95
Turkmenistan,TKM,2007,616
Turkmenistan,TKM,2008,616
Turkmenistan,TKM,2009,333.21750000000003
Turkmenistan,TKM,2010,401.2782694444445
Turkmenistan,TKM,2011,563.1145525
Turkmenistan,TKM,2012,589.6140608333334
Turkmenistan,TKM,2013,589.6140608333334
Turkmenistan,TKM,2014,635.0417894444444
Turkmenistan,TKM,2015,658.702065
Turkmenistan,TKM,2016,632.2025566666666
Turkmenistan,TKM,2017,586.7748280555555
Turkmenistan,TKM,2018,615.1671583333333
Turkmenistan,TKM,2019,631.6318405555555
Turkmenistan,TKM,2020,589.6140608333334
Ukraine,UKR,1985,405.8210422222222
Ukraine,UKR,1986,375.7251719444444
Ukraine,UKR,1987,336.9223205555556
Ukraine,UKR,1988,306.63716805555555
Ukraine,UKR,1989,291.49459194444444
Ukraine,UKR,1990,265.9414947222222
Ukraine,UKR,1991,230.9242872222222
Ukraine,UKR,1992,198.74631277777775
Ukraine,UKR,1993,181.71091444444448
Ukraine,UKR,1994,172.24680444444445
Ukraine,UKR,1995,160.68166166666666
Ukraine,UKR,1996,162.4419861111111
Ukraine,UKR,1997,164.85533444444442
Ukraine,UKR,1998,158.6374138888889
Ukraine,UKR,1999,159.90087277777778
Ukraine,UKR,2000,157.88028527777777
Ukraine,UKR,2001,161.56182388888888
Ukraine,UKR,2002,176.78957722222222
Ukraine,UKR,2003,182.9696411111111
Ukraine,UKR,2004,193.6640855555556
Ukraine,UKR,2005,196.7399213888889
Ukraine,UKR,2006,199.63593916666667
Ukraine,UKR,2007,199.73058
Ukraine,UKR,2008,202.9483775
Ukraine,UKR,2009,203.3742625
Ukraine,UKR,2010,194.27925277777777
Ukraine,UKR,2011,195.44333833333332
Ukraine,UKR,2012,193.92908055555557
Ukraine,UKR,2013,201.58554583333333
Ukraine,UKR,2014,202.1912488888889
Ukraine,UKR,2015,188.3357916666667
Ukraine,UKR,2016,190.22861361111111
Ukraine,UKR,2017,194.0142575
Ukraine,UKR,2018,196.85349055555557
Ukraine,UKR,2019,194.0142575
Ukraine,UKR,2020,189.7459438888889
United Arab Emirates,ARE,1970,8.121749999999999
United Arab Emirates,ARE,1971,14.34225
United Arab Emirates,ARE,1972,14.55675
United Arab Emirates,ARE,1973,16.921125
United Arab Emirates,ARE,1974,16.9455
United Arab Emirates,ARE,1975,16.185
United Arab Emirates,ARE,1976,18.915
United Arab Emirates,ARE,1977,38.025000000000006
United Arab Emirates,ARE,1978,55.67249999999999
United Arab Emirates,ARE,1979,59.572500000000005
United Arab Emirates,ARE,1980,73.32000000000001
United Arab Emirates,ARE,1981,86.38499999999999
United Arab Emirates,ARE,1982,92.625
United Arab Emirates,ARE,1983,81.50999999999999
United Arab Emirates,ARE,1984,107.25
United Arab Emirates,ARE,1985,128.99249999999998
United Arab Emirates,ARE,1986,148.39499999999998
United Arab Emirates,ARE,1987,164.6775
United Arab Emirates,ARE,1988,169.26
United Arab Emirates,ARE,1989,198.705
United Arab Emirates,ARE,1990,196.0725
United Arab Emirates,ARE,1991,232.1475
United Arab Emirates,ARE,1992,216.1575
United Arab Emirates,ARE,1993,224.1525
United Arab Emirates,ARE,1994,251.745
United Arab Emirates,ARE,1995,305.37
United Arab Emirates,ARE,1996,329.55
United Arab Emirates,ARE,1997,354.0225
United Arab Emirates,ARE,1998,361.4325
United Arab Emirates,ARE,1999,375.2775
United Arab Emirates,ARE,2000,374.205
United Arab Emirates,ARE,2001,383.76
United Arab Emirates,ARE,2002,423.0525
United Arab Emirates,ARE,2003,436.7025
United Arab Emirates,ARE,2004,451.3275
United Arab Emirates,ARE,2005,465.9525
United Arab Emirates,ARE,2006,475.7025
United Arab Emirates,ARE,2007,490.3275
United Arab Emirates,ARE,2008,489.84
United Arab Emirates,ARE,2009,476.19
United Arab Emirates,ARE,2010,499.9995
United Arab Emirates,ARE,2011,510.003
United Arab Emirates,ARE,2012,529.425
United Arab Emirates,ARE,2013,532.35
United Arab Emirates,ARE,2014,528.8847880555555
United Arab Emirates,ARE,2015,585.9873522222222
United Arab Emirates,ARE,2016,595.208221111111
United Arab Emirates,ARE,2017,594.9519308333333
United Arab Emirates,ARE,2018,580.3385891666667
United Arab Emirates,ARE,2019,580.2694694444444
United Arab Emirates,ARE,2020,554.3198236111111
United Kingdom,GBR,1970,109.49645
United Kingdom,GBR,1971,181.96298
United Kingdom,GBR,1972,262.55888
United Kingdom,GBR,1973,285.07456
United Kingdom,GBR,1974,343.80606
United Kingdom,GBR,1975,358.00629
United Kingdom,GBR,1976,379.12637
United Kingdom,GBR,1977,396.12943
United Kingdom,GBR,1978,379.33571
United Kingdom,GBR,1979,383.04568
United Kingdom,GBR,1980,364.14693
United Kingdom,GBR,1981,363.33283
United Kingdom,GBR,1982,369.28739
United Kingdom,GBR,1983,380.77783
United Kingdom,GBR,1984,372.24141
United Kingdom,GBR,1985,415.31893
United Kingdom,GBR,1986,436.64835
United Kingdom,GBR,1987,457.14041
United Kingdom,GBR,1988,440.23039
United Kingdom,GBR,1989,431.11247
United Kingdom,GBR,1990,476.03916
United Kingdom,GBR,1991,530.02562
United Kingdom,GBR,1992,538.99235
United Kingdom,GBR,1993,633.6954400000001
United Kingdom,GBR,1994,676.54036
United Kingdom,GBR,1995,740.4534
United Kingdom,GBR,1996,880.6076999999999
United Kingdom,GBR,1997,898.5087
United Kingdom,GBR,1998,943.9731
United Kingdom,GBR,1999,1037.367
United Kingdom,GBR,2000,1134.5904
United Kingdom,GBR,2001,1108.1367
United Kingdom,GBR,2002,1084.8645
United Kingdom,GBR,2003,1078.0610666666666
United Kingdom,GBR,2004,1009.1314108333332
United Kingdom,GBR,2005,923.3902397222222
United Kingdom,GBR,2006,837.4842
United Kingdom,GBR,2007,754.928363888889
United Kingdom,GBR,2008,727.7056497222221
United Kingdom,GBR,2009,612.0574811111111
United Kingdom,GBR,2010,579.0093261111111
United Kingdom,GBR,2011,460.82528388888886
United Kingdom,GBR,2012,391.9238497222222
United Kingdom,GBR,2013,369.8037975
United Kingdom,GBR,2014,374.3151347222222
United Kingdom,GBR,2015,406.6118311111111
United Kingdom,GBR,2016,417.3818908333333
United Kingdom,GBR,2017,418.8464822222222
United Kingdom,GBR,2018,407.1536511111111
United Kingdom,GBR,2019,395.35227638888887
United Kingdom,GBR,2020,394.75040138888886
United States,USA,1970,5714.622983333333
United States,USA,1971,5876.605972222222
United States,USA,1972,5857.550080555555
United States,USA,1973,5852.223102777778
United States,USA,1974,5594.471905555555
United States,USA,1975,5180.414708333333
United States,USA,1976,5138.206141666667
United States,USA,1977,5160.626608333333
United States,USA,1978,5139.498586111111
United States,USA,1979,5295.41685
United States,USA,1980,5250.907472222221
United States,USA,1981,5195.9271944444445
United States,USA,1982,4831.898636111111
United States,USA,1983,4376.738044444444
United States,USA,1984,4749.843775
United States,USA,1985,4478.812325
United States,USA,1986,4362.867225
United States,USA,1987,4519.811530555556
United States,USA,1988,4641.875691666667
United States,USA,1989,4707.467986111111
United States,USA,1990,4833.779272222222
United States,USA,1991,4808.08365
United States,USA,1992,4846.6892
United States,USA,1993,4901.79925
United States,USA,1994,5103.308588888889
United States,USA,1995,5033.208566666666
United States,USA,1996,5102.320791666666
United States,USA,1997,5115.399
United States,USA,1998,5173.280419444444
United States,USA,1999,5101.380472222222
United States,USA,2000,5186.002811111111
United States,USA,2001,5318.9498722222215
United States,USA,2002,5112.287641666667
United States,USA,2003,5178.558072222222
United States,USA,2004,5031.100830555555
United States,USA,2005,4894.408055555556
United States,USA,2006,5017.240561111111
United States,USA,2007,5218.888902777778
United States,USA,2008,5460.674733333333
United States,USA,2009,5575.82511111111
United States,USA,2010,5751.574469444444
United States,USA,2011,6173.585466666666
United States,USA,2012,6491.248277777778
United States,USA,2013,6556.92735
United States,USA,2014,7047.264822222222
United States,USA,2015,7403.032030555555
United States,USA,2016,7273.561113888889
United States,USA,2017,7461.707113888889
United States,USA,2018,8409.36171111111
United States,USA,2019,9299.875272222222
United States,USA,2020,9146.209552777778
Uzbekistan,UZB,1985,327.36356944444447
Uzbekistan,UZB,1986,365.3146508333333
Uzbekistan,UZB,1987,376.6715830555555
Uzbekistan,UZB,1988,377.6179941666667
Uzbekistan,UZB,1989,388.9749263888889
Uzbekistan,UZB,1990,368.06
Uzbekistan,UZB,1991,378.16625
Uzbekistan,UZB,1992,384.615
Uzbekistan,UZB,1993,406.3675
Uzbekistan,UZB,1994,426.195
Uzbekistan,UZB,1995,433.41375
Uzbekistan,UZB,1996,442.365
Uzbekistan,UZB,1997,453.62625
Uzbekistan,UZB,1998,494.725
Uzbekistan,UZB,1999,501.8475
Uzbekistan,UZB,2000,509.25875
Uzbekistan,UZB,2001,514.6487500000001
Uzbekistan,UZB,2002,527.35375
Uzbekistan,UZB,2003,530.915
Uzbekistan,UZB,2004,538.0375
Uzbekistan,UZB,2005,546.21875
Uzbekistan,UZB,2006,565.95
Uzbekistan,UZB,2007,589.05
Uzbekistan,UZB,2008,610.225
Uzbekistan,UZB,2009,584.2375
Uzbekistan,UZB,2010,571.43625
Uzbekistan,UZB,2011,566.43125
Uzbekistan,UZB,2012,565.2762499999999
Uzbekistan,UZB,2013,559.02
Uzbekistan,UZB,2014,562.96625
Uzbekistan,UZB,2015,536.1125
Uzbekistan,UZB,2016,531.2403761111111
Uzbekistan,UZB,2017,533.9565758333333
Uzbekistan,UZB,2018,571.5991272222221
Uzbekistan,UZB,2019,572.9335669444444
Uzbekistan,UZB,2020,470.7325344444444
Venezuela,VEN,1970,85.581
Venezuela,VEN,1971,82.93919999999999
Venezuela,VEN,1972,82.4397
Venezuela,VEN,1973,101.5539
Venezuela,VEN,1974,107.3259
Venezuela,VEN,1975,104.3844
Venezuela,VEN,1976,129.4038
Venezuela,VEN,1977,141.25304999999997
Venezuela,VEN,1978,142.5351
Venezuela,VEN,1979,159.6402
Venezuela,VEN,1980,164.34105
Venezuela,VEN,1981,165.22905
Venezuela,VEN,1982,176.3013
Venezuela,VEN,1983,173.604
Venezuela,VEN,1984,192.03
Venezuela,VEN,1985,192.31305
Venezuela,VEN,1986,211.7214
Venezuela,VEN,1987,206.3157
Venezuela,VEN,1988,211.2108
Venezuela,VEN,1989,216.8718
Venezuela,VEN,1990,243.81705
Venezuela,VEN,1991,243.1122
Venezuela,VEN,1992,239.9598
Venezuela,VEN,1993,258.9519
Venezuela,VEN,1994,273.89805
Venezuela,VEN,1995,305.2611
Venezuela,VEN,1996,330.01410000000004
Venezuela,VEN,1997,342.213
Venezuela,VEN,1998,358.92405
Venezuela,VEN,1999,304.25100000000003
Venezuela,VEN,2000,309.9564
Venezuela,VEN,2001,328.4823
Venezuela,VEN,2002,315.41205
Venezuela,VEN,2003,279.9864
Venezuela,VEN,2004,315.2955
Venezuela,VEN,2005,304.3509
Venezuela,VEN,2006,349.4502
Venezuela,VEN,2007,372.4716
Venezuela,VEN,2008,334.2321
Venezuela,VEN,2009,317.9595
Venezuela,VEN,2010,304.51739999999995
Venezuela,VEN,2011,302.36400000000003
Venezuela,VEN,2012,319.04729999999995
Venezuela,VEN,2013,305.9049
Venezuela,VEN,2014,317.8818
Venezuela,VEN,2015,360.6501
Venezuela,VEN,2016,372.3873394444444
Venezuela,VEN,2017,386.0538775
Venezuela,VEN,2018,316.1909952777778
Venezuela,VEN,2019,255.7621863888889
Venezuela,VEN,2020,187.51450083333333
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0.0964999999999999
Vietnam,VNM,1982,0.1833499999999999
Vietnam,VNM,1983,0.6320749999999999
Vietnam,VNM,1984,0.5500499999999999
Vietnam,VNM,1985,0.342575
Vietnam,VNM,1986,0.35705
Vietnam,VNM,1987,0.35705
Vietnam,VNM,1988,0.2702
Vietnam,VNM,1989,0.31845
Vietnam,VNM,1990,0.3859999999999999
Vietnam,VNM,1991,0.6948
Vietnam,VNM,1992,2.0265
Vietnam,VNM,1993,2.4125
Vietnam,VNM,1994,2.4125
Vietnam,VNM,1995,1.404075
Vietnam,VNM,1996,2.76955
Vietnam,VNM,1997,5.124149999999999
Vietnam,VNM,1998,8.685
Vietnam,VNM,1999,12.545
Vietnam,VNM,2000,15.44
Vietnam,VNM,2001,19.3
Vietnam,VNM,2002,23.16
Vietnam,VNM,2003,22.89945
Vietnam,VNM,2004,40.144
Vietnam,VNM,2005,62.146
Vietnam,VNM,2006,67.55
Vietnam,VNM,2007,68.32199999999999
Vietnam,VNM,2008,72.36535
Vietnam,VNM,2009,77.2965
Vietnam,VNM,2010,90.7293
Vietnam,VNM,2011,81.832
Vietnam,VNM,2012,90.27575
Vietnam,VNM,2013,94.09715
Vietnam,VNM,2014,98.5265
Vietnam,VNM,2015,102.869
Vietnam,VNM,2016,102.3865
Vietnam,VNM,2017,95.2069
Vietnam,VNM,2018,96.5965
Vietnam,VNM,2019,98.5265
Vietnam,VNM,2020,87.12599
World,OWID_WRL,1970,9760.991241666668
World,OWID_WRL,1971,10439.399380555556
World,OWID_WRL,1972,10954.33011111111
World,OWID_WRL,1973,11481.314483333332
World,OWID_WRL,1974,11721.812397222222
World,OWID_WRL,1975,11751.910308333334
World,OWID_WRL,1976,12258.128780555557
World,OWID_WRL,1977,12775.023541666667
World,OWID_WRL,1978,13208.172244444444
World,OWID_WRL,1979,14098.9869
World,OWID_WRL,1980,14284.503602777777
World,OWID_WRL,1981,14530.456427777775
World,OWID_WRL,1982,14596.740591666668
World,OWID_WRL,1983,14727.236319444444
World,OWID_WRL,1984,15987.735466666669
World,OWID_WRL,1985,16409.369675
World,OWID_WRL,1986,16833.986627777776
World,OWID_WRL,1987,17677.68027222222
World,OWID_WRL,1988,18456.924455555552
World,OWID_WRL,1989,19075.454308333334
World,OWID_WRL,1990,19697.011041666665
World,OWID_WRL,1991,19959.55449444444
World,OWID_WRL,1992,20018.21806111111
World,OWID_WRL,1993,20246.191902777777
World,OWID_WRL,1994,20542.418358333336
World,OWID_WRL,1995,20883.398863888888
World,OWID_WRL,1996,21899.8718
World,OWID_WRL,1997,21882.884883333336
World,OWID_WRL,1998,22462.252019444444
World,OWID_WRL,1999,23102.6628
World,OWID_WRL,2000,24007.084494444443
World,OWID_WRL,2001,24574.09879722222
World,OWID_WRL,2002,25148.220077777776
World,OWID_WRL,2003,26047.73083611111
World,OWID_WRL,2004,26926.030727777776
World,OWID_WRL,2005,27580.49778888889
World,OWID_WRL,2006,28521.356333333333
World,OWID_WRL,2007,29283.114138888886
World,OWID_WRL,2008,30354.56908333333
World,OWID_WRL,2009,29414.084
World,OWID_WRL,2010,31507.689583333333
World,OWID_WRL,2011,32579.607305555557
World,OWID_WRL,2012,33268.288888888885
World,OWID_WRL,2013,33660.534555555554
World,OWID_WRL,2014,34378.93522222222
World,OWID_WRL,2015,35116.57269444445
World,OWID_WRL,2016,35520.70080555556
World,OWID_WRL,2017,36762.14297222222
World,OWID_WRL,2018,38528.56486111111
World,OWID_WRL,2019,39762.11875
World,OWID_WRL,2020,38536.62833333333
Yemen,YEM,1970,0
Yemen,YEM,1971,0
Yemen,YEM,1972,0
Yemen,YEM,1973,0
Yemen,YEM,1974,0
Yemen,YEM,1975,0
Yemen,YEM,1976,0
Yemen,YEM,1977,0
Yemen,YEM,1978,0
Yemen,YEM,1979,0
Yemen,YEM,1980,0
Yemen,YEM,1981,0
Yemen,YEM,1982,0
Yemen,YEM,1983,0
Yemen,YEM,1984,0
Yemen,YEM,1985,0
Yemen,YEM,1986,0
Yemen,YEM,1987,0
Yemen,YEM,1988,0
Yemen,YEM,1989,0
Yemen,YEM,1990,0
Yemen,YEM,1991,0
Yemen,YEM,1992,0
Yemen,YEM,1993,0
Yemen,YEM,1994,0
Yemen,YEM,1995,0
Yemen,YEM,1996,0
Yemen,YEM,1997,0
Yemen,YEM,1998,0
Yemen,YEM,1999,0
Yemen,YEM,2000,0
Yemen,YEM,2001,0
Yemen,YEM,2002,0
Yemen,YEM,2003,0
Yemen,YEM,2004,0
Yemen,YEM,2005,0
Yemen,YEM,2006,0
Yemen,YEM,2007,0
Yemen,YEM,2008,0
Yemen,YEM,2009,7.819
Yemen,YEM,2010,62.553
Yemen,YEM,2011,94.23025
Yemen,YEM,2012,76.169
Yemen,YEM,2013,103.52975
Yemen,YEM,2014,97.61675
Yemen,YEM,2015,28.5635
Yemen,YEM,2016,5.01125
Yemen,YEM,2017,3.006675
Yemen,YEM,2018,1.002225
Yemen,YEM,2019,1.002225
Yemen,YEM,2020,1.015083611111111
