Entity,Code,Year,Oil Production - TWh
Syria,SYR,1976,116.72204362860002
Syria,SYR,1977,105.9789699908
Syria,SYR,1978,103.66248977382
Syria,SYR,1979,96.71304911125
Syria,SYR,1980,91.75165620962
Syria,SYR,1981,94.97568895433
Syria,SYR,1982,89.76360846031
Syria,SYR,1983,93.23832878578
Syria,SYR,1984,94.07448295249
Syria,SYR,1985,92.25453867729
Syria,SYR,1986,116.05661091878002
Syria,SYR,1987,133.5465125345
Syria,SYR,1988,155.5138849034
Syria,SYR,1989,196.9613485228
Syria,SYR,1990,235.21816211460003
Syria,SYR,1991,272.9540056696
Syria,SYR,1992,298.1367159975
Syria,SYR,1993,327.12856068340005
Syria,SYR,1994,325.4726104567
Syria,SYR,1995,344.3882422158
Syria,SYR,1996,339.5188739105
Syria,SYR,1997,333.3965911677
Syria,SYR,1998,332.8291011309
Syria,SYR,1999,334.3803813576
Syria,SYR,2000,326.75964673270005
Syria,SYR,2001,347.75260641330004
Syria,SYR,2002,380.7659442563
Syria,SYR,2003,366.927471105
Syria,SYR,2004,273.1849495576
Syria,SYR,2005,251.98462127830004
Syria,SYR,2006,236.3483798195
Syria,SYR,2007,226.5033389613
Syria,SYR,2008,228.28530942570004
Syria,SYR,2009,224.76597873460005
Syria,SYR,2010,215.50005791320004
Syria,SYR,2011,197.1172422763
Syria,SYR,2012,93.95683978053
Syria,SYR,2013,31.243779158830005
Syria,SYR,2014,16.97920091544
Syria,SYR,2015,13.93083276141
Syria,SYR,2016,12.80758605525
Syria,SYR,2017,12.54656166071
Syria,SYR,2018,12.22352943235
Syria,SYR,2019,17.568168003460002
Syria,SYR,2020,22.8434130511
Thailand,THA,1981,0.77876217522
Thailand,THA,1982,2.80690495429
Thailand,THA,1983,6.80338951763
Thailand,THA,1984,12.35102852922
Thailand,THA,1985,23.37790185805
Thailand,THA,1986,22.96556202233
Thailand,THA,1987,21.10424258001
Thailand,THA,1988,24.180489518760005
Thailand,THA,1989,23.81942594599
Thailand,THA,1990,28.37123895046
Thailand,THA,1991,32.83612170565
Thailand,THA,1992,38.40684310388001
Thailand,THA,1993,39.46891597515
Thailand,THA,1994,39.73379357477
Thailand,THA,1995,38.61903603592
Thailand,THA,1996,43.91879432073
Thailand,THA,1997,49.89237775596
Thailand,THA,1998,51.89111684797
Thailand,THA,1999,56.51298094774
Thailand,THA,2000,82.92942679644001
Thailand,THA,2001,90.50176440912
Thailand,THA,2002,99.43188006391
Thailand,THA,2003,116.08884842979
Thailand,THA,2004,113.60560387505
Thailand,THA,2005,138.730340223
Thailand,THA,2006,151.0612583423
Thailand,THA,2007,159.3455050523
Thailand,THA,2008,168.27224611140002
Thailand,THA,2009,174.3022058437
Thailand,THA,2010,177.12204611430002
Thailand,THA,2011,183.9262116902
Thailand,THA,2012,200.8667673019
Thailand,THA,2013,198.80960300920003
Thailand,THA,2014,196.3947157333
Thailand,THA,2015,204.66713868750003
Thailand,THA,2016,210.8265881191
Thailand,THA,2017,204.25743518670004
Thailand,THA,2018,196.06188095010003
Thailand,THA,2019,195.4299702499
Thailand,THA,2020,174.9659121498
Trinidad and Tobago,TTO,1965,77.5890773577
Trinidad and Tobago,TTO,1966,87.95666216386
Trinidad and Tobago,TTO,1967,102.93206243684
Trinidad and Tobago,TTO,1968,110.31299592856
Trinidad and Tobago,TTO,1969,90.42837856251
Trinidad and Tobago,TTO,1970,80.63677069261
Trinidad and Tobago,TTO,1971,74.30102442864
Trinidad and Tobago,TTO,1972,81.43524829969
Trinidad and Tobago,TTO,1973,95.61217096559
Trinidad and Tobago,TTO,1974,107.70768656890002
Trinidad and Tobago,TTO,1975,124.4110176274
Trinidad and Tobago,TTO,1976,122.4416499492
Trinidad and Tobago,TTO,1977,131.898717729
Trinidad and Tobago,TTO,1978,132.4746947583
Trinidad and Tobago,TTO,1979,123.25906380140002
Trinidad and Tobago,TTO,1980,122.4416499492
Trinidad and Tobago,TTO,1981,108.85964042979
Trinidad and Tobago,TTO,1982,101.94791722956
Trinidad and Tobago,TTO,1983,92.15630935966
Trinidad and Tobago,TTO,1984,98.18434193118
Trinidad and Tobago,TTO,1985,100.43309790185
Trinidad and Tobago,TTO,1986,96.50557517964
Trinidad and Tobago,TTO,1987,88.5462139385
Trinidad and Tobago,TTO,1988,86.58318811093001
Trinidad and Tobago,TTO,1989,85.40329980414
Trinidad and Tobago,TTO,1990,85.77064508881
Trinidad and Tobago,TTO,1991,84.251309018
Trinidad and Tobago,TTO,1992,80.81668447824
Trinidad and Tobago,TTO,1993,75.04473617964
Trinidad and Tobago,TTO,1994,78.65931141865
Trinidad and Tobago,TTO,1995,78.33726893818
Trinidad and Tobago,TTO,1996,77.63779981221
Trinidad and Tobago,TTO,1997,74.86783249387001
Trinidad and Tobago,TTO,1998,74.39617137759001
Trinidad and Tobago,TTO,1999,77.27601913364
Trinidad and Tobago,TTO,2000,76.43615261278
Trinidad and Tobago,TTO,2001,73.56446527883
Trinidad and Tobago,TTO,2002,84.65373276682
Trinidad and Tobago,TTO,2003,89.18986782186
Trinidad and Tobago,TTO,2004,82.83300658346
Trinidad and Tobago,TTO,2005,94.30741761737
Trinidad and Tobago,TTO,2006,95.15003529614
Trinidad and Tobago,TTO,2007,83.64878316426001
Trinidad and Tobago,TTO,2008,80.08619836324002
Trinidad and Tobago,TTO,2009,79.10953204843
Trinidad and Tobago,TTO,2010,72.47567038916
Trinidad and Tobago,TTO,2011,68.34507750462001
Trinidad and Tobago,TTO,2012,60.26972067873
Trinidad and Tobago,TTO,2013,59.4106033794
Trinidad and Tobago,TTO,2014,58.77991208470001
Trinidad and Tobago,TTO,2015,56.10477475129
Trinidad and Tobago,TTO,2016,50.37354712993
Trinidad and Tobago,TTO,2017,50.938548684
Trinidad and Tobago,TTO,2018,45.365439576990006
Trinidad and Tobago,TTO,2019,42.56953309044
Trinidad and Tobago,TTO,2020,39.9355423365
Tunisia,TUN,1966,8.96673
Tunisia,TUN,1967,26.06283
Tunisia,TUN,1968,37.11133
Tunisia,TUN,1969,43.11241
Tunisia,TUN,1970,48.27613
Tunisia,TUN,1971,47.787670000000006
Tunisia,TUN,1972,46.25251
Tunisia,TUN,1973,45.10114
Tunisia,TUN,1974,48.136570000000006
Tunisia,TUN,1975,53.60267
Tunisia,TUN,1976,43.1473
Tunisia,TUN,1977,50.05552000000001
Tunisia,TUN,1978,57.498720000000006
Tunisia,TUN,1979,64.38368
Tunisia,TUN,1980,65.44201
Tunisia,TUN,1981,62.883410000000005
Tunisia,TUN,1982,59.84798
Tunisia,TUN,1983,64.33716000000001
Tunisia,TUN,1984,63.73240000000001
Tunisia,TUN,1985,62.89504000000001
Tunisia,TUN,1986,61.057500000000005
Tunisia,TUN,1987,58.23141
Tunisia,TUN,1988,57.40568
Tunisia,TUN,1989,57.6848
Tunisia,TUN,1990,55.130852
Tunisia,TUN,1991,63.317209000000005
Tunisia,TUN,1992,63.43118300000001
Tunisia,TUN,1993,57.40800600000001
Tunisia,TUN,1994,53.022333
Tunisia,TUN,1995,51.680231
Tunisia,TUN,1996,51.254573
Tunisia,TUN,1997,48.34591
Tunisia,TUN,1998,47.455052
Tunisia,TUN,1999,48.829718
Tunisia,TUN,2000,44.808064
Tunisia,TUN,2001,41.200438000000005
Tunisia,TUN,2002,43.060075000000005
Tunisia,TUN,2003,39.36755
Tunisia,TUN,2004,40.686392000000005
Tunisia,TUN,2005,42.36809
Tunisia,TUN,2006,40.851538000000005
Tunisia,TUN,2007,56.529941
Tunisia,TUN,2008,51.907016
Tunisia,TUN,2009,49.24490900000001
Tunisia,TUN,2010,45.073228
Tunisia,TUN,2011,41.438853
Tunisia,TUN,2012,44.14399100000001
Tunisia,TUN,2013,40.789899
Tunisia,TUN,2014,37.949853
Tunisia,TUN,2015,34.061944000000004
Tunisia,TUN,2016,32.056932
Tunisia,TUN,2017,25.896521000000003
Tunisia,TUN,2018,27.60156041
Tunisia,TUN,2019,22.965761
Tunisia,TUN,2020,19.227879
Turkmenistan,TKM,1985,78.85140000000001
Turkmenistan,TKM,1986,76.2928
Turkmenistan,TKM,1987,75.2461
Turkmenistan,TKM,1988,66.5236
Turkmenistan,TKM,1989,66.8725
Turkmenistan,TKM,1990,66.29100000000001
Turkmenistan,TKM,1991,62.80200000000001
Turkmenistan,TKM,1992,60.476000000000006
Turkmenistan,TKM,1993,50.96266
Turkmenistan,TKM,1994,48.75296000000001
Turkmenistan,TKM,1995,47.33410000000001
Turkmenistan,TKM,1996,50.64865000000001
Turkmenistan,TKM,1997,62.429840000000006
Turkmenistan,TKM,1998,74.07147
Turkmenistan,TKM,1999,82.14269
Turkmenistan,TKM,2000,84.66640000000001
Turkmenistan,TKM,2001,90.07435
Turkmenistan,TKM,2002,95.4823
Turkmenistan,TKM,2003,101.29730000000002
Turkmenistan,TKM,2004,107.2286
Turkmenistan,TKM,2005,113.1599
Turkmenistan,TKM,2006,116.18370000000002
Turkmenistan,TKM,2007,119.4401
Turkmenistan,TKM,2008,123.33615000000002
Turkmenistan,TKM,2009,126.4181
Turkmenistan,TKM,2010,129.4419
Turkmenistan,TKM,2011,133.8613
Turkmenistan,TKM,2012,139.4437
Turkmenistan,TKM,2013,145.0261
Turkmenistan,TKM,2014,149.4455
Turkmenistan,TKM,2015,153.8649
Turkmenistan,TKM,2016,153.2834
Turkmenistan,TKM,2017,152.70190000000002
Turkmenistan,TKM,2018,145.96813
Turkmenistan,TKM,2019,141.7697
Turkmenistan,TKM,2020,120.21825271670002
United Arab Emirates,ARE,1965,158.9392185618
United Arab Emirates,ARE,1966,202.757330449
United Arab Emirates,ARE,1967,215.2043777236
United Arab Emirates,ARE,1968,280.4587538393
United Arab Emirates,ARE,1969,353.5862558161
United Arab Emirates,ARE,1970,439.0822634907
United Arab Emirates,ARE,1971,596.7260879933
United Arab Emirates,ARE,1972,679.234279702
United Arab Emirates,ARE,1973,863.1830131198001
United Arab Emirates,ARE,1974,945.412374997
United Arab Emirates,ARE,1975,937.076795793
United Arab Emirates,ARE,1976,1093.5982520266
United Arab Emirates,ARE,1977,1125.70306683
United Arab Emirates,ARE,1978,1030.9652673276005
United Arab Emirates,ARE,1979,1031.0717149731
United Arab Emirates,ARE,1980,974.6627769125
United Arab Emirates,ARE,1981,861.6279987327
United Arab Emirates,ARE,1982,749.4656653554001
United Arab Emirates,ARE,1983,705.9224346821001
United Arab Emirates,ARE,1984,676.1817308072001
United Arab Emirates,ARE,1985,650.8159599762
United Arab Emirates,ARE,1986,751.5358588534001
United Arab Emirates,ARE,1987,793.1449665635
United Arab Emirates,ARE,1988,837.8946706419999
United Arab Emirates,ARE,1989,989.4477794782
United Arab Emirates,ARE,1990,1083.3515444628
United Arab Emirates,ARE,1991,1242.683768404
United Arab Emirates,ARE,1992,1368.617420754
United Arab Emirates,ARE,1993,1330.020794379
United Arab Emirates,ARE,1994,1341.041273057
United Arab Emirates,ARE,1995,1330.603213149
United Arab Emirates,ARE,1996,1359.768588716
United Arab Emirates,ARE,1997,1364.286978624
United Arab Emirates,ARE,1998,1413.2999342520002
United Arab Emirates,ARE,1999,1302.895915105
United Arab Emirates,ARE,2000,1413.316668659
United Arab Emirates,ARE,2001,1377.15031919
United Arab Emirates,ARE,2002,1267.883511681
United Arab Emirates,ARE,2003,1467.585791157
United Arab Emirates,ARE,2004,1526.7390054240002
United Arab Emirates,ARE,2005,1588.1108085000003
United Arab Emirates,ARE,2006,1693.9801976070005
United Arab Emirates,ARE,2007,1670.5733944430003
United Arab Emirates,ARE,2008,1689.221438859
United Arab Emirates,ARE,2009,1503.9122473470002
United Arab Emirates,ARE,2010,1572.5346820460002
United Arab Emirates,ARE,2011,1750.2947870600003
United Arab Emirates,ARE,2012,1817.135811628
United Arab Emirates,ARE,2013,1892.977304826
United Arab Emirates,ARE,2014,1900.302428925
United Arab Emirates,ARE,2015,2047.606323738
United Arab Emirates,ARE,2016,2121.074617744
United Arab Emirates,ARE,2017,2049.4890137240004
United Arab Emirates,ARE,2018,2054.866043043
United Arab Emirates,ARE,2019,2099.728807585
United Arab Emirates,ARE,2020,1926.187029175
United Kingdom,GBR,1965,0.97692
United Kingdom,GBR,1966,0.90714
United Kingdom,GBR,1967,1.03507
United Kingdom,GBR,1968,0.97692
United Kingdom,GBR,1969,0.9885500000000002
United Kingdom,GBR,1970,1.81428
United Kingdom,GBR,1971,2.46556
United Kingdom,GBR,1972,3.8727900000000006
United Kingdom,GBR,1973,4.32636
United Kingdom,GBR,1974,4.7683
United Kingdom,GBR,1975,18.235840000000003
United Kingdom,GBR,1976,141.52547
United Kingdom,GBR,1977,445.02195000000006
United Kingdom,GBR,1978,628.08978
United Kingdom,GBR,1979,905.44202
United Kingdom,GBR,1980,935.83121
United Kingdom,GBR,1981,1040.6524000000002
United Kingdom,GBR,1982,1200.43697
United Kingdom,GBR,1983,1336.9848
United Kingdom,GBR,1984,1466.13595
United Kingdom,GBR,1985,1484.1159300000002
United Kingdom,GBR,1986,1477.80084
United Kingdom,GBR,1987,1434.57213
United Kingdom,GBR,1988,1331.1581700000002
United Kingdom,GBR,1989,1066.5873
United Kingdom,GBR,1990,1065.35452
United Kingdom,GBR,1991,1061.3538
United Kingdom,GBR,1992,1096.13913
United Kingdom,GBR,1993,1165.19807
United Kingdom,GBR,1994,1471.6834600000002
United Kingdom,GBR,1995,1510.6672200000005
United Kingdom,GBR,1996,1508.8878300000003
United Kingdom,GBR,1997,1487.27929
United Kingdom,GBR,1998,1542.5217900000002
United Kingdom,GBR,1999,1594.46137
United Kingdom,GBR,2000,1468.2294663
United Kingdom,GBR,2001,1356.9695594000002
United Kingdom,GBR,2002,1348.4317438
United Kingdom,GBR,2003,1233.6281759
United Kingdom,GBR,2004,1109.1997363
United Kingdom,GBR,2005,985.3066256
United Kingdom,GBR,2006,890.6002792
United Kingdom,GBR,2007,890.5682967000001
United Kingdom,GBR,2008,834.9040929000001
United Kingdom,GBR,2009,793.1490202
United Kingdom,GBR,2010,732.2435243000001
United Kingdom,GBR,2011,604.4392446
United Kingdom,GBR,2012,518.2423366
United Kingdom,GBR,2013,472.7175157
United Kingdom,GBR,2014,464.3617096
United Kingdom,GBR,2015,526.6962999000001
United Kingdom,GBR,2016,551.7804444660001
United Kingdom,GBR,2017,542.3107495300001
United Kingdom,GBR,2018,591.6226357
United Kingdom,GBR,2019,602.6399395043001
United Kingdom,GBR,2020,559.7696409835
United States,USA,1965,4974.086359297001
United States,USA,1966,5286.286951104001
United States,USA,1967,5631.497561552
United States,USA,1968,5848.498261160001
United States,USA,1969,5947.020545468001
United States,USA,1970,6204.486943870001
United States,USA,1971,6116.075693174001
United States,USA,1972,6139.336154885001
United States,USA,1973,5985.406093158001
United States,USA,1974,5715.05530389
United States,USA,1975,5463.429771771001
United States,USA,1976,5326.305472909
United States,USA,1977,5382.407929999
United States,USA,1978,5631.311817659001
United States,USA,1979,5547.4091551070005
United States,USA,1980,5584.6491885020005
United States,USA,1981,5568.405624489001
United States,USA,1982,5590.811384707
United States,USA,1983,5616.855602055
United States,USA,1984,5770.068447497
United States,USA,1985,5799.940717724
United States,USA,1986,5609.491871008
United States,USA,1987,5434.237165722
United States,USA,1988,5338.890620386001
United States,USA,1989,4989.654833211001
United States,USA,1990,4845.258627967
United States,USA,1991,4918.288710551
United States,USA,1992,4803.560602743
United States,USA,1993,4617.185539176001
United States,USA,1994,4506.61759169
United States,USA,1995,4460.730168324
United States,USA,1996,4443.333989901
United States,USA,1997,4418.8192443200005
United States,USA,1998,4281.346562993
United States,USA,1999,4101.039968298
United States,USA,2000,4042.3656983650008
United States,USA,2001,4006.634964502
United States,USA,2002,3976.351372576
United States,USA,2003,3867.606402004
United States,USA,2004,3783.90172392
United States,USA,2005,3593.532585735
United States,USA,2006,3541.37199503
United States,USA,2007,3546.8772765
United States,USA,2008,3514.8434963410004
United States,USA,2009,3751.679216773001
United States,USA,2010,3874.477636278
United States,USA,2011,4024.8544713300007
United States,USA,2012,4595.231731225001
United States,USA,2013,5216.207654217
United States,USA,2014,6100.242021533001
United States,USA,2015,6598.783845237001
United States,USA,2016,6314.502260505
United States,USA,2017,6685.593994996
United States,USA,2018,7794.890017229001
United States,USA,2019,8697.416762574001
United States,USA,2020,8289.032822508001
Uzbekistan,UZB,1985,26.8653
Uzbekistan,UZB,1986,29.4239
Uzbekistan,UZB,1987,31.052100000000003
Uzbekistan,UZB,1988,28.3772
Uzbekistan,UZB,1989,31.401000000000003
Uzbekistan,UZB,1990,32.564
Uzbekistan,UZB,1991,32.564
Uzbekistan,UZB,1992,38.379
Uzbekistan,UZB,1993,46.53163000000001
Uzbekistan,UZB,1994,64.16271
Uzbekistan,UZB,1995,88.23681
Uzbekistan,UZB,1996,88.65549000000001
Uzbekistan,UZB,1997,91.77233
Uzbekistan,UZB,1998,95.08688
Uzbekistan,UZB,1999,94.203
Uzbekistan,UZB,2000,87.22500000000001
Uzbekistan,UZB,2001,83.45688000000001
Uzbekistan,UZB,2002,83.71274000000001
Uzbekistan,UZB,2003,82.96842000000001
Uzbekistan,UZB,2004,76.50214000000001
Uzbekistan,UZB,2005,63.37187
Uzbekistan,UZB,2006,62.94156
Uzbekistan,UZB,2007,57.31264
Uzbekistan,UZB,2008,55.60303
Uzbekistan,UZB,2009,51.81165000000001
Uzbekistan,UZB,2010,42.44145204
Uzbekistan,UZB,2011,41.69355
Uzbekistan,UZB,2012,36.80895
Uzbekistan,UZB,2013,33.727000000000004
Uzbekistan,UZB,2014,32.61456604211
Uzbekistan,UZB,2015,31.575356285460003
Uzbekistan,UZB,2016,30.69129542733
Uzbekistan,UZB,2017,32.149972000000005
Uzbekistan,UZB,2018,33.635123
Uzbekistan,UZB,2019,32.753569000000006
Uzbekistan,UZB,2020,24.909134
Venezuela,VEN,1965,2141.245375734
Venezuela,VEN,1966,2079.280115855
Venezuela,VEN,1967,2185.568244275
Venezuela,VEN,1968,2230.19652592
Venezuela,VEN,1969,2219.068324367
Venezuela,VEN,1970,2293.878665712
Venezuela,VEN,1971,2208.264347443
Venezuela,VEN,1972,2021.4376025880003
Venezuela,VEN,1973,2110.083678103
Venezuela,VEN,1974,1868.362006265
Venezuela,VEN,1975,1478.147373295
Venezuela,VEN,1976,1451.571475378
Venezuela,VEN,1977,1412.927739362
Venezuela,VEN,1978,1360.420219942
Venezuela,VEN,1979,1481.292550953
Venezuela,VEN,1980,1364.7378190630002
Venezuela,VEN,1981,1321.346589117
Venezuela,VEN,1982,1193.180134935
Venezuela,VEN,1983,1131.237600076
Venezuela,VEN,1984,1135.1379032833
Venezuela,VEN,1985,1064.1919883401
Venezuela,VEN,1986,1150.7296176589002
Venezuela,VEN,1987,1165.948210815
Venezuela,VEN,1988,1223.4187966820002
Venezuela,VEN,1989,1228.822280762
Venezuela,VEN,1990,1369.979713597
Venezuela,VEN,1991,1527.314574124
Venezuela,VEN,1992,1530.391239452
Venezuela,VEN,1993,1583.2774781920002
Venezuela,VEN,1994,1680.2950347210003
Venezuela,VEN,1995,1806.430838568
Venezuela,VEN,1996,1921.021539089
Venezuela,VEN,1997,1994.768045955
Venezuela,VEN,1998,2067.43347803
Venezuela,VEN,1999,1849.904970643
Venezuela,VEN,2000,1864.142464326
Venezuela,VEN,2001,1896.068301803
Venezuela,VEN,2002,1775.873805571
Venezuela,VEN,2003,1715.1509785920002
Venezuela,VEN,2004,1978.957897152
Venezuela,VEN,2005,1970.227900454
Venezuela,VEN,2006,1990.3898149920003
Venezuela,VEN,2007,1927.501420374
Venezuela,VEN,2008,1928.7675714960003
Venezuela,VEN,2009,1812.6816658400005
Venezuela,VEN,2010,1696.061688487
Venezuela,VEN,2011,1645.7238804750002
Venezuela,VEN,2012,1620.3497174360002
Venezuela,VEN,2013,1602.3982018610002
Venezuela,VEN,2014,1610.8744191660005
Venezuela,VEN,2015,1574.284236444
Venezuela,VEN,2016,1407.614164486
Venezuela,VEN,2017,1251.201628087
Venezuela,VEN,2018,879.5549125546
Venezuela,VEN,2019,542.2557783579
Venezuela,VEN,2020,318.55496724920005
Vietnam,VNM,1987,3.2564000000000006
Vietnam,VNM,1988,8.0247
Vietnam,VNM,1989,17.3287
Vietnam,VNM,1990,31.401000000000003
Vietnam,VNM,1991,46.0548
Vietnam,VNM,1992,63.84870000000001
Vietnam,VNM,1993,73.269
Vietnam,VNM,1994,82.57300000000001
Vietnam,VNM,1995,88.62060000000001
Vietnam,VNM,1996,102.37889
Vietnam,VNM,1997,117.3467
Vietnam,VNM,1998,145.375
Vietnam,VNM,1999,176.97371
Vietnam,VNM,2000,192.45324
Vietnam,VNM,2001,198.83811000000003
Vietnam,VNM,2002,200.17556
Vietnam,VNM,2003,209.97965
Vietnam,VNM,2004,237.41482
Vietnam,VNM,2005,219.67907
Vietnam,VNM,2006,199.39635
Vietnam,VNM,2007,188.41763000000003
Vietnam,VNM,2008,176.35732000000002
Vietnam,VNM,2009,193.26734
Vietnam,VNM,2010,177.42728000000002
Vietnam,VNM,2011,179.43927000000002
Vietnam,VNM,2012,197.642546
Vietnam,VNM,2013,196.684234
Vietnam,VNM,2014,184.37039
Vietnam,VNM,2015,199.67547
Vietnam,VNM,2016,180.39293
Vietnam,VNM,2017,161.0755
Vietnam,VNM,2018,144.3283
Vietnam,VNM,2019,133.072786
Vietnam,VNM,2020,116.577957
World,OWID_WRL,1965,18231.08186462
World,OWID_WRL,1966,19796.81071486
World,OWID_WRL,1967,21238.462712030003
World,OWID_WRL,1968,23170.03134344
World,OWID_WRL,1969,24940.33330091
World,OWID_WRL,1970,27433.883396360005
World,OWID_WRL,1971,29000.789702690003
World,OWID_WRL,1972,30649.97153688
World,OWID_WRL,1973,33445.123457400005
World,OWID_WRL,1974,33519.67783989
World,OWID_WRL,1975,31837.767778470003
World,OWID_WRL,1976,34590.7383519
World,OWID_WRL,1977,35798.86578733
World,OWID_WRL,1978,36124.16869178
World,OWID_WRL,1979,37653.042862860006
World,OWID_WRL,1980,35949.585505020004
World,OWID_WRL,1981,33877.82751616
World,OWID_WRL,1982,32537.876531180005
World,OWID_WRL,1983,32122.4892633
World,OWID_WRL,1984,32752.21151151
World,OWID_WRL,1985,32465.696576010003
World,OWID_WRL,1986,34069.38758379
World,OWID_WRL,1987,34148.07522176
World,OWID_WRL,1988,35607.57003471
World,OWID_WRL,1989,36037.49277897
World,OWID_WRL,1990,36726.77664169
World,OWID_WRL,1991,36627.69476365
World,OWID_WRL,1992,37157.97352223
World,OWID_WRL,1993,37105.14915509
World,OWID_WRL,1994,37619.20259829
World,OWID_WRL,1995,38135.51163347
World,OWID_WRL,1996,39151.23693112
World,OWID_WRL,1997,40024.48595975
World,OWID_WRL,1998,41036.2888073
World,OWID_WRL,1999,40106.51036102
World,OWID_WRL,2000,41847.89499803
World,OWID_WRL,2001,41846.39439076
World,OWID_WRL,2002,41341.56604964
World,OWID_WRL,2003,43177.1340901
World,OWID_WRL,2004,45338.96167229
World,OWID_WRL,2005,45727.75936421
World,OWID_WRL,2006,46135.18617621
World,OWID_WRL,2007,46035.676011790005
World,OWID_WRL,2008,46524.49465773
World,OWID_WRL,2009,45373.87168752
World,OWID_WRL,2010,46270.7603775
World,OWID_WRL,2011,46631.57902247
World,OWID_WRL,2012,47934.67489798
World,OWID_WRL,2013,48029.32759519
World,OWID_WRL,2014,49161.81107995001
World,OWID_WRL,2015,50684.66127156
World,OWID_WRL,2016,50882.191681100005
World,OWID_WRL,2017,51007.48212467
World,OWID_WRL,2018,52151.15390203
World,OWID_WRL,2019,52078.99902114
World,OWID_WRL,2020,48440.48253162001
Yemen,YEM,1986,5.563499342680001
Yemen,YEM,1987,14.46509829562
Yemen,YEM,1988,94.83861074981002
Yemen,YEM,1989,99.03028833692
Yemen,YEM,1990,101.25568806934
Yemen,YEM,1991,109.60093709499002
Yemen,YEM,1992,101.48804418824
Yemen,YEM,1993,115.08084676633
Yemen,YEM,1994,190.6300279274
Yemen,YEM,1995,193.737417622
Yemen,YEM,1996,196.746432403
Yemen,YEM,1997,206.1437162841
Yemen,YEM,1998,209.3519957635
Yemen,YEM,1999,222.8923643354
Yemen,YEM,2000,243.5131956496
Yemen,YEM,2001,249.26253418150003
Yemen,YEM,2002,250.6274694768
Yemen,YEM,2003,246.91524662950005
Yemen,YEM,2004,232.37946042630003
Yemen,YEM,2005,230.1086718742
Yemen,YEM,2006,211.0772826546
Yemen,YEM,2007,185.4387922778
Yemen,YEM,2008,172.09631117970002
Yemen,YEM,2009,167.21410812270005
Yemen,YEM,2010,166.2022090369
Yemen,YEM,2011,118.2156263786
Yemen,YEM,2012,94.67651811327
Yemen,YEM,2013,105.06950268824
Yemen,YEM,2014,80.28643987697001
Yemen,YEM,2015,30.322422670090003
Yemen,YEM,2016,18.72979186045
Yemen,YEM,2017,34.36489711477
Yemen,YEM,2018,47.11915381665
Yemen,YEM,2019,47.39354560526
Yemen,YEM,2020,47.495670112270005
