Entity,Code,Year,Oil production per capita (kWh)
Bahrain,BHR,1927,0
Bahrain,BHR,1928,0
Bahrain,BHR,1929,0
Bahrain,BHR,1930,0
Bahrain,BHR,1931,0
Bahrain,BHR,1932,0
Bahrain,BHR,1933,393.461
Bahrain,BHR,1934,3836.242
Bahrain,BHR,1935,17017.175
Bahrain,BHR,1936,62461.884
Bahrain,BHR,1937,104365.447
Bahrain,BHR,1938,111447.739
Bahrain,BHR,1939,102192.074
Bahrain,BHR,1940,95369.173
Bahrain,BHR,1941,91862.963
Bahrain,BHR,1942,84644.311
Bahrain,BHR,1943,89601.913
Bahrain,BHR,1944,91898.847
Bahrain,BHR,1945,100447.662
Bahrain,BHR,1946,110585.979
Bahrain,BHR,1947,130548.891
Bahrain,BHR,1948,152010.284
Bahrain,BHR,1949,152610.66
Bahrain,BHR,1950,151496.333
Bahrain,BHR,1951,149620.844
Bahrain,BHR,1952,146359.763
Bahrain,BHR,1953,141353.922
Bahrain,BHR,1954,136295.548
Bahrain,BHR,1955,130770.13
Bahrain,BHR,1956,125769.555
Bahrain,BHR,1957,128156.36
Bahrain,BHR,1958,156678.25
Bahrain,BHR,1959,167054.35
Bahrain,BHR,1960,161530.89
Bahrain,BHR,1961,155714.215
Bahrain,BHR,1962,151067.869
Bahrain,BHR,1963,147283.072
Bahrain,BHR,1964,156497.162
Bahrain,BHR,1965,176343.882
Bahrain,BHR,1966,186713.24
Bahrain,BHR,1967,205776.305
Bahrain,BHR,1968,218687.205
Bahrain,BHR,1969,214382.734
Bahrain,BHR,1970,209234.812
Bahrain,BHR,1971,197378.273
Bahrain,BHR,1972,177025.073
Bahrain,BHR,1973,165617.913
Bahrain,BHR,1974,155261.926
Bahrain,BHR,1975,133081.445
Bahrain,BHR,1976,118945.419
Bahrain,BHR,1977,111056.463
Bahrain,BHR,1978,99017.664
Bahrain,BHR,1979,86715.16
Bahrain,BHR,1980,94154.735
Bahrain,BHR,1981,87210.108
Bahrain,BHR,1982,81274.571
Bahrain,BHR,1983,77100.214
Bahrain,BHR,1984,73717.012
Bahrain,BHR,1985,69597.374
Bahrain,BHR,1986,72363.914
Bahrain,BHR,1987,68079.622
Bahrain,BHR,1988,67245.195
Bahrain,BHR,1989,63893.335
Bahrain,BHR,1990,57934.843
Bahrain,BHR,1991,51423.392
Bahrain,BHR,1992,50804.454
Bahrain,BHR,1993,58400.32
Bahrain,BHR,1994,57813.904
Bahrain,BHR,1995,53924.214
Bahrain,BHR,1996,46129.358
Bahrain,BHR,1997,50807.109
Bahrain,BHR,1998,46453.949
Bahrain,BHR,1999,44519.121
Bahrain,BHR,2000,43269.057
Bahrain,BHR,2001,40164.73
Bahrain,BHR,2002,38037.761
Bahrain,BHR,2003,36312.731
Bahrain,BHR,2004,34242.305
Bahrain,BHR,2005,29938.841
Bahrain,BHR,2006,28254.039
Bahrain,BHR,2007,26140.283
Bahrain,BHR,2008,24360.679
Bahrain,BHR,2009,22850.301
Bahrain,BHR,2010,21082.452
Bahrain,BHR,2011,20826.496
Bahrain,BHR,2012,23800.649
Bahrain,BHR,2013,26464.697
Bahrain,BHR,2014,27099.975
Bahrain,BHR,2015,27079.491
Bahrain,BHR,2016,25241.097
Bangladesh,BGD,1900,0
Bangladesh,BGD,1901,0
Bangladesh,BGD,1902,0
Bangladesh,BGD,1903,0
Bangladesh,BGD,1904,0
Bangladesh,BGD,1905,0
Bangladesh,BGD,1906,0
Bangladesh,BGD,1907,0
Bangladesh,BGD,1908,0
Bangladesh,BGD,1909,0
Bangladesh,BGD,1910,0
Bangladesh,BGD,1911,0
Bangladesh,BGD,1912,0
Bangladesh,BGD,1913,0
Bangladesh,BGD,1914,0
Bangladesh,BGD,1915,0
Bangladesh,BGD,1916,0
Bangladesh,BGD,1917,0
Bangladesh,BGD,1918,0
Bangladesh,BGD,1919,0
Bangladesh,BGD,1920,0
Bangladesh,BGD,1921,0
Bangladesh,BGD,1922,0
Bangladesh,BGD,1923,0
Bangladesh,BGD,1924,0
Bangladesh,BGD,1925,0
Bangladesh,BGD,1926,0
Bangladesh,BGD,1927,0
Bangladesh,BGD,1928,0
Bangladesh,BGD,1929,0
Bangladesh,BGD,1930,0
Bangladesh,BGD,1931,0
Bangladesh,BGD,1932,0
Bangladesh,BGD,1933,0
Bangladesh,BGD,1934,0
Bangladesh,BGD,1935,0
Bangladesh,BGD,1936,0
Bangladesh,BGD,1937,0
Bangladesh,BGD,1938,0
Bangladesh,BGD,1939,0
Bangladesh,BGD,1940,0
Bangladesh,BGD,1941,0
Bangladesh,BGD,1942,0
Bangladesh,BGD,1943,0
Bangladesh,BGD,1944,0
Bangladesh,BGD,1945,0
Bangladesh,BGD,1946,0
Bangladesh,BGD,1947,0
Bangladesh,BGD,1948,0
Bangladesh,BGD,1949,0
Bangladesh,BGD,1950,0
Bangladesh,BGD,1951,0
Bangladesh,BGD,1952,0
Bangladesh,BGD,1953,0
Bangladesh,BGD,1954,0
Bangladesh,BGD,1955,0
Bangladesh,BGD,1956,0
Bangladesh,BGD,1957,0
Bangladesh,BGD,1958,0
Bangladesh,BGD,1959,0
Bangladesh,BGD,1960,0
Bangladesh,BGD,1961,0
Bangladesh,BGD,1962,0
Bangladesh,BGD,1963,0
Bangladesh,BGD,1964,0
Bangladesh,BGD,1965,0
Bangladesh,BGD,1966,0
Bangladesh,BGD,1967,0
Bangladesh,BGD,1968,0
Bangladesh,BGD,1969,0
Bangladesh,BGD,1970,0
Bangladesh,BGD,1971,0
Bangladesh,BGD,1972,0
Bangladesh,BGD,1973,0
Bangladesh,BGD,1974,0
Bangladesh,BGD,1975,0
Bangladesh,BGD,1976,0
Bangladesh,BGD,1977,0
Bangladesh,BGD,1978,0
Bangladesh,BGD,1979,0
Bangladesh,BGD,1980,0
Bangladesh,BGD,1981,0
Bangladesh,BGD,1982,0
Bangladesh,BGD,1983,1.438
Bangladesh,BGD,1984,2.809
Bangladesh,BGD,1985,4.845
Bangladesh,BGD,1986,4.745
Bangladesh,BGD,1987,4.61
Bangladesh,BGD,1988,5.128
Bangladesh,BGD,1989,3.94
Bangladesh,BGD,1990,5.649
Bangladesh,BGD,1991,4.932
Bangladesh,BGD,1992,5.988
Bangladesh,BGD,1993,6.405
Bangladesh,BGD,1994,8.47
Bangladesh,BGD,1995,6.676
Bangladesh,BGD,1996,8.139
Bangladesh,BGD,1997,8.979
Bangladesh,BGD,1998,8.289
Bangladesh,BGD,1999,7.628
Bangladesh,BGD,2000,12.859
Bangladesh,BGD,2001,16.783
Bangladesh,BGD,2002,29.068
Bangladesh,BGD,2003,28.569
Bangladesh,BGD,2004,27.871
Bangladesh,BGD,2005,27.385
Bangladesh,BGD,2006,27.018
Bangladesh,BGD,2007,26.689
Bangladesh,BGD,2008,25.021
Bangladesh,BGD,2009,21.842
Bangladesh,BGD,2010,21.599
Bangladesh,BGD,2011,21.354
Bangladesh,BGD,2012,19.794
Bangladesh,BGD,2013,16.806
Bangladesh,BGD,2014,16.615
Bangladesh,BGD,2015,16.431
Bangladesh,BGD,2016,16.296
Belarus,BLR,1992,2486.709
Belarus,BLR,1993,2484.614
Belarus,BLR,1994,2475.687
Belarus,BLR,1995,2410.142
Belarus,BLR,1996,2272.563
Belarus,BLR,1997,2285.784
Belarus,BLR,1998,2299.489
Belarus,BLR,1999,2320.991
Belarus,BLR,2000,2366.079
Belarus,BLR,2001,2374.101
Belarus,BLR,2002,2358.193
Belarus,BLR,2003,2367.494
Belarus,BLR,2004,2385.059
Belarus,BLR,2005,2304.326
Belarus,BLR,2006,2315.271
Belarus,BLR,2007,2324.153
Belarus,BLR,2008,2337.339
Belarus,BLR,2009,2202.344
Belarus,BLR,2010,2004.804
Belarus,BLR,2011,2005.924
Belarus,BLR,2012,2011.05
Belarus,BLR,2013,2004.181
Belarus,BLR,2014,2002.43
Belarus,BLR,2015,1739.692
Belarus,BLR,2016,2183.181
Belgium,BEL,1980,0
Belgium,BEL,1981,0
Belgium,BEL,1982,0
Belgium,BEL,1983,0
Belgium,BEL,1984,0
Belgium,BEL,1985,0
Belgium,BEL,1986,0
Belgium,BEL,1987,0
Belgium,BEL,1988,0
Belgium,BEL,1989,0
Belgium,BEL,1990,0
Belgium,BEL,1991,0
Belgium,BEL,1992,0
Belgium,BEL,1993,0
Belgium,BEL,1994,0
Belgium,BEL,1995,0
Belgium,BEL,1996,0
Belgium,BEL,1997,0
Belgium,BEL,1998,0
Belgium,BEL,1999,0
Belgium,BEL,2000,0
Belgium,BEL,2001,0
Belgium,BEL,2002,0
Belgium,BEL,2003,0
Belgium,BEL,2004,0
Belgium,BEL,2005,0
Belgium,BEL,2006,0
Belgium,BEL,2007,0
Belgium,BEL,2008,0
Belgium,BEL,2009,0
Belgium,BEL,2010,0
Belgium,BEL,2011,0
Belgium,BEL,2012,0
Belgium,BEL,2013,0
Belgium,BEL,2014,0
Belgium,BEL,2015,0
Belgium,BEL,2016,0
Benin,BEN,1980,0
Benin,BEN,1981,0
Benin,BEN,1982,0
Benin,BEN,1983,650.567
Benin,BEN,1984,1110.056
Benin,BEN,1985,1229.186
Benin,BEN,1986,1194.022
Benin,BEN,1987,1014.813
Benin,BEN,1988,705.566
Benin,BEN,1989,545.723
Benin,BEN,1990,528.352
Benin,BEN,1991,510.806
Benin,BEN,1992,692.569
Benin,BEN,1993,690.735
Benin,BEN,1994,678.979
Benin,BEN,1995,334.058
Benin,BEN,1996,216.4
Benin,BEN,1997,136.091
Benin,BEN,1998,101.634
Benin,BEN,1999,98.678
Benin,BEN,2000,66.267
Benin,BEN,2001,65.047
Benin,BEN,2002,72.111
Benin,BEN,2003,34.976
Benin,BEN,2004,0
Benin,BEN,2005,0
Benin,BEN,2006,0
Benin,BEN,2007,0
Benin,BEN,2008,0
Benin,BEN,2009,0
Benin,BEN,2010,0
Benin,BEN,2011,0
Benin,BEN,2012,0
Benin,BEN,2013,0
Benin,BEN,2014,0
Benin,BEN,2015,0
Benin,BEN,2016,0
Bolivia,BOL,1900,0
Bolivia,BOL,1901,0
Bolivia,BOL,1902,0
Bolivia,BOL,1903,0
Bolivia,BOL,1904,0
Bolivia,BOL,1905,0
Bolivia,BOL,1906,0
Bolivia,BOL,1907,0
Bolivia,BOL,1908,0
Bolivia,BOL,1909,0
Bolivia,BOL,1910,0
Bolivia,BOL,1911,0
Bolivia,BOL,1912,0
Bolivia,BOL,1913,0
Bolivia,BOL,1914,0
Bolivia,BOL,1915,0
Bolivia,BOL,1916,0
Bolivia,BOL,1917,0
Bolivia,BOL,1918,0
Bolivia,BOL,1919,0
Bolivia,BOL,1920,0
Bolivia,BOL,1921,0
Bolivia,BOL,1922,0
Bolivia,BOL,1923,0
Bolivia,BOL,1924,0
Bolivia,BOL,1925,0
Bolivia,BOL,1926,0
Bolivia,BOL,1927,0
Bolivia,BOL,1928,4.507
Bolivia,BOL,1929,13.366
Bolivia,BOL,1930,17.618
Bolivia,BOL,1931,8.708
Bolivia,BOL,1932,21.52
Bolivia,BOL,1933,59.565
Bolivia,BOL,1934,84.117
Bolivia,BOL,1935,87.31
Bolivia,BOL,1936,53.429
Bolivia,BOL,1937,65.005
Bolivia,BOL,1938,72.293
Bolivia,BOL,1939,111.364
Bolivia,BOL,1940,149.934
Bolivia,BOL,1941,121.552
Bolivia,BOL,1942,156.134
Bolivia,BOL,1943,171.269
Bolivia,BOL,1944,159.148
Bolivia,BOL,1945,193.542
Bolivia,BOL,1946,181.423
Bolivia,BOL,1947,188.617
Bolivia,BOL,1948,230.317
Bolivia,BOL,1949,335.574
Bolivia,BOL,1950,313.219
Bolivia,BOL,1951,253.122
Bolivia,BOL,1952,245.755
Bolivia,BOL,1953,281.661
Bolivia,BOL,1954,784.994
Bolivia,BOL,1955,1225.485
Bolivia,BOL,1956,1430.185
Bolivia,BOL,1957,1569.175
Bolivia,BOL,1958,1480.522
Bolivia,BOL,1959,1339.057
Bolivia,BOL,1960,1481.991
Bolivia,BOL,1961,1216.347
Bolivia,BOL,1962,1113.155
Bolivia,BOL,1963,1328.136
Bolivia,BOL,1964,1257.693
Bolivia,BOL,1965,1261.232
Bolivia,BOL,1966,2237.128
Bolivia,BOL,1967,5233.76
Bolivia,BOL,1968,5287.94
Bolivia,BOL,1969,4970.76
Bolivia,BOL,1970,2910.093
Bolivia,BOL,1971,4340.548
Bolivia,BOL,1972,5044.548
Bolivia,BOL,1973,5336.387
Bolivia,BOL,1974,5020.667
Bolivia,BOL,1975,4357.696
Bolivia,BOL,1976,4298.601
Bolivia,BOL,1977,3585.82
Bolivia,BOL,1978,3276.889
Bolivia,BOL,1979,2755.052
Bolivia,BOL,1980,3292.736
Bolivia,BOL,1981,2615.016
Bolivia,BOL,1982,2919.445
Bolivia,BOL,1983,2659.967
Bolivia,BOL,1984,2515.175
Bolivia,BOL,1985,2360.645
Bolivia,BOL,1986,2053.234
Bolivia,BOL,1987,2034.773
Bolivia,BOL,1988,2064.787
Bolivia,BOL,1989,2104.801
Bolivia,BOL,1990,2147.669
Bolivia,BOL,1991,2102.759
Bolivia,BOL,1992,2194.54
Bolivia,BOL,1993,2224.68
Bolivia,BOL,1994,2282.43
Bolivia,BOL,1995,2572.727
Bolivia,BOL,1996,2702.24
Bolivia,BOL,1997,2630.619
Bolivia,BOL,1998,3049.398
Bolivia,BOL,1999,2680.503
Bolivia,BOL,2000,2550.367
Bolivia,BOL,2001,2794.547
Bolivia,BOL,2002,2827.438
Bolivia,BOL,2003,2501.602
Bolivia,BOL,2004,3622.586
Bolivia,BOL,2005,3656.772
Bolivia,BOL,2006,3487.982
Bolivia,BOL,2007,3469.539
Bolivia,BOL,2008,2811.007
Bolivia,BOL,2009,2468.243
Bolivia,BOL,2010,2525.054
Bolivia,BOL,2011,2557.423
Bolivia,BOL,2012,2911.95
Bolivia,BOL,2013,3235.795
Bolivia,BOL,2014,3369.55
Bolivia,BOL,2015,3553.762
Bolivia,BOL,2016,3692.367
Botswana,BWA,1980,0
Botswana,BWA,1981,0
Botswana,BWA,1982,0
Botswana,BWA,1983,0
Botswana,BWA,1984,0
Botswana,BWA,1985,0
Botswana,BWA,1986,0
Botswana,BWA,1987,0
Botswana,BWA,1988,0
Botswana,BWA,1989,0
Botswana,BWA,1990,0
Botswana,BWA,1991,0
Botswana,BWA,1992,0
Botswana,BWA,1993,0
Botswana,BWA,1994,0
Botswana,BWA,1995,0
Botswana,BWA,1996,0
Botswana,BWA,1997,0
Botswana,BWA,1998,0
Botswana,BWA,1999,0
Botswana,BWA,2000,0
Botswana,BWA,2001,0
Botswana,BWA,2002,0
Botswana,BWA,2003,0
Botswana,BWA,2004,0
Botswana,BWA,2005,0
Botswana,BWA,2006,0
Botswana,BWA,2007,0
Botswana,BWA,2008,0
Botswana,BWA,2009,0
Botswana,BWA,2010,0
Botswana,BWA,2011,0
Botswana,BWA,2012,0
Botswana,BWA,2013,0
Botswana,BWA,2014,0
Botswana,BWA,2015,0
Botswana,BWA,2016,0
Brazil,BRA,1900,0
Brazil,BRA,1901,0
Brazil,BRA,1902,0
Brazil,BRA,1903,0
Brazil,BRA,1904,0
Brazil,BRA,1905,0
Brazil,BRA,1906,0
Brazil,BRA,1907,0
Brazil,BRA,1908,0
Brazil,BRA,1909,0
Brazil,BRA,1910,0
Brazil,BRA,1911,0
Brazil,BRA,1912,0
Brazil,BRA,1913,0
Brazil,BRA,1914,0
Brazil,BRA,1915,0
Brazil,BRA,1916,0
Brazil,BRA,1917,0
Brazil,BRA,1918,0
Brazil,BRA,1919,0
Brazil,BRA,1920,0
Brazil,BRA,1921,0
Brazil,BRA,1922,0
Brazil,BRA,1923,0
Brazil,BRA,1924,0
Brazil,BRA,1925,0
Brazil,BRA,1926,0
Brazil,BRA,1927,0
Brazil,BRA,1928,0
Brazil,BRA,1929,0
Brazil,BRA,1930,0
Brazil,BRA,1931,0
Brazil,BRA,1932,0
Brazil,BRA,1933,0
Brazil,BRA,1934,0
Brazil,BRA,1935,0
Brazil,BRA,1936,0
Brazil,BRA,1937,0
Brazil,BRA,1938,0
Brazil,BRA,1939,0
Brazil,BRA,1940,0
Brazil,BRA,1941,0
Brazil,BRA,1942,1.065
Brazil,BRA,1943,1.556
Brazil,BRA,1944,2.022
Brazil,BRA,1945,2.461
Brazil,BRA,1946,2.158
Brazil,BRA,1947,3.036
Brazil,BRA,1948,4.323
Brazil,BRA,1949,3.101
Brazil,BRA,1950,9.481
Brazil,BRA,1951,18.823
Brazil,BRA,1952,19.896
Brazil,BRA,1953,23.457
Brazil,BRA,1954,24.696
Brazil,BRA,1955,49.099
Brazil,BRA,1956,95.959
Brazil,BRA,1957,231.998
Brazil,BRA,1958,422.084
Brazil,BRA,1959,511.318
Brazil,BRA,1960,623.561
Brazil,BRA,1961,711.936
Brazil,BRA,1962,663.774
Brazil,BRA,1963,689.332
Brazil,BRA,1964,624.507
Brazil,BRA,1965,703.767
Brazil,BRA,1966,835.886
Brazil,BRA,1967,1023.93
Brazil,BRA,1968,1095.855
Brazil,BRA,1969,1164.845
Brazil,BRA,1970,1075.134
Brazil,BRA,1971,1098.058
Brazil,BRA,1972,1051.45
Brazil,BRA,1973,1041.297
Brazil,BRA,1974,1061.17
Brazil,BRA,1975,1009.983
Brazil,BRA,1976,960.521
Brazil,BRA,1977,903.886
Brazil,BRA,1978,877.729
Brazil,BRA,1979,888.007
Brazil,BRA,1980,952.123
Brazil,BRA,1981,1086.112
Brazil,BRA,1982,1292.85
Brazil,BRA,1983,1601.798
Brazil,BRA,1984,2192.403
Brazil,BRA,1985,2533.682
Brazil,BRA,1986,2609.327
Brazil,BRA,1987,2544.591
Brazil,BRA,1988,2439.249
Brazil,BRA,1989,2557.028
Brazil,BRA,1990,2663.74
Brazil,BRA,1991,2586.784
Brazil,BRA,1992,2581.498
Brazil,BRA,1993,2591.186
Brazil,BRA,1994,2643.572
Brazil,BRA,1995,2692.086
Brazil,BRA,1996,3004.971
Brazil,BRA,1997,3171.38
Brazil,BRA,1998,3608.436
Brazil,BRA,1999,4015.498
Brazil,BRA,2000,4463.894
Brazil,BRA,2001,4609.252
Brazil,BRA,2002,5091.947
Brazil,BRA,2003,5214.362
Brazil,BRA,2004,5113.488
Brazil,BRA,2005,5559.931
Brazil,BRA,2006,5812.023
Brazil,BRA,2007,5811.655
Brazil,BRA,2008,5982.982
Brazil,BRA,2009,6339.288
Brazil,BRA,2010,6611.928
Brazil,BRA,2011,6703.534
Brazil,BRA,2012,6533.06
Brazil,BRA,2013,6346.967
Brazil,BRA,2014,7023.686
Brazil,BRA,2015,7518.885
Brazil,BRA,2016,7683.267
Brazil,BRA,2017,7963.776
Brazil,BRA,2018,7785.372
Brazil,BRA,2019,8308.508
Brazil,BRA,2020,8709.988
Brunei,BRN,1900,0
Brunei,BRN,1901,0
Brunei,BRN,1902,0
Brunei,BRN,1903,0
Brunei,BRN,1904,0
Brunei,BRN,1905,0
Brunei,BRN,1906,0
Brunei,BRN,1907,0
Brunei,BRN,1908,0
Brunei,BRN,1909,0
Brunei,BRN,1910,0
Brunei,BRN,1911,0
Brunei,BRN,1912,0
Brunei,BRN,1913,0
Brunei,BRN,1914,0
Brunei,BRN,1915,0
Brunei,BRN,1916,0
Brunei,BRN,1917,0
Brunei,BRN,1918,0
Brunei,BRN,1919,0
Brunei,BRN,1920,0
Brunei,BRN,1921,0
Brunei,BRN,1922,0
Brunei,BRN,1923,0
Brunei,BRN,1924,0
Brunei,BRN,1925,0
Brunei,BRN,1926,0
Brunei,BRN,1927,0
Brunei,BRN,1928,0
Brunei,BRN,1929,0
Brunei,BRN,1930,0
Brunei,BRN,1931,1448.952
Brunei,BRN,1932,63047.69
Brunei,BRN,1933,97295.114
Brunei,BRN,1934,125075.211
Brunei,BRN,1935,144000.06
Brunei,BRN,1936,142682.337
Brunei,BRN,1937,172637.894
Brunei,BRN,1938,206463.693
Brunei,BRN,1939,222084.581
Brunei,BRN,1940,241695.04
Brunei,BRN,1941,169667.484
Brunei,BRN,1942,109432.274
Brunei,BRN,1943,162900.245
Brunei,BRN,1944,215110.853
Brunei,BRN,1945,78643.137
Brunei,BRN,1946,75320.53
Brunei,BRN,1947,444665.474
Brunei,BRN,1948,685063.026
Brunei,BRN,1949,838604.083
Brunei,BRN,1950,997086.344
Brunei,BRN,1951,1135075.025
Brunei,BRN,1952,1095122.338
Brunei,BRN,1953,997330.816
Brunei,BRN,1954,927178.47
Brunei,BRN,1955,964104.958
Brunei,BRN,1956,981309.78
Brunei,BRN,1957,912637.034
Brunei,BRN,1958,817608.725
Brunei,BRN,1959,804901.774
Brunei,BRN,1960,652334.961
Brunei,BRN,1961,560567.536
Brunei,BRN,1962,492576.721
Brunei,BRN,1963,427453.196
Brunei,BRN,1964,421357.333
Brunei,BRN,1965,450362.818
Brunei,BRN,1966,516117.102
Brunei,BRN,1967,533523.598
Brunei,BRN,1968,598789.09
Brunei,BRN,1969,578976.793
Brunei,BRN,1970,606030.946
Brunei,BRN,1971,548756.346
Brunei,BRN,1972,742107.307
Brunei,BRN,1973,895385.893
Brunei,BRN,1974,730506.174
Brunei,BRN,1975,659569.698
Brunei,BRN,1976,734528.178
Brunei,BRN,1977,739066.298
Brunei,BRN,1978,753262.477
Brunei,BRN,1979,789864.167
Brunei,BRN,1980,702748.269
Brunei,BRN,1981,492127.997
Brunei,BRN,1982,489683.046
Brunei,BRN,1983,479235.104
Brunei,BRN,1984,448837.575
Brunei,BRN,1985,423701.606
Brunei,BRN,1986,405988.629
Brunei,BRN,1987,370336.065
Brunei,BRN,1988,348622.448
Brunei,BRN,1989,337567.882
Brunei,BRN,1990,332558.657
Brunei,BRN,1991,349677.738
Brunei,BRN,1992,378884.324
Brunei,BRN,1993,352659.688
Brunei,BRN,1994,351191.196
Brunei,BRN,1995,334305.496
Brunei,BRN,1996,308580.491
Brunei,BRN,1997,296772.484
Brunei,BRN,1998,279232.596
Brunei,BRN,1999,317769.333
Brunei,BRN,2000,331090.718
Brunei,BRN,2001,340355.574
Brunei,BRN,2002,345045.487
Brunei,BRN,2003,345448.916
Brunei,BRN,2004,334011.624
Brunei,BRN,2005,321489.091
Brunei,BRN,2006,339460.327
Brunei,BRN,2007,294514.494
Brunei,BRN,2008,262379.037
Brunei,BRN,2009,249095.034
Brunei,BRN,2010,252124.973
Brunei,BRN,2011,238800.306
Brunei,BRN,2012,226995.131
Brunei,BRN,2013,189113.729
Brunei,BRN,2014,174643.44
Brunei,BRN,2015,173142.027
Brunei,BRN,2016,163403.484
Brunei,BRN,2017,150349.479
Brunei,BRN,2018,146746.239
Brunei,BRN,2019,158389.699
Brunei,BRN,2020,143011.131
Bulgaria,BGR,1900,0
Bulgaria,BGR,1901,0
Bulgaria,BGR,1902,0
Bulgaria,BGR,1903,0
Bulgaria,BGR,1904,0
Bulgaria,BGR,1905,0
Bulgaria,BGR,1906,0
Bulgaria,BGR,1907,0
Bulgaria,BGR,1908,0
Bulgaria,BGR,1909,0
Bulgaria,BGR,1910,0
Bulgaria,BGR,1911,0
Bulgaria,BGR,1912,0
Bulgaria,BGR,1913,0
Bulgaria,BGR,1914,0
Bulgaria,BGR,1915,0
Bulgaria,BGR,1916,0
Bulgaria,BGR,1917,0
Bulgaria,BGR,1918,0
Bulgaria,BGR,1919,0
Bulgaria,BGR,1920,0
Bulgaria,BGR,1921,0
Bulgaria,BGR,1922,0
Bulgaria,BGR,1923,0
Bulgaria,BGR,1924,0
Bulgaria,BGR,1925,0
Bulgaria,BGR,1926,0
Bulgaria,BGR,1927,0
Bulgaria,BGR,1928,0
Bulgaria,BGR,1929,0
Bulgaria,BGR,1930,0
Bulgaria,BGR,1931,0
Bulgaria,BGR,1932,0
Bulgaria,BGR,1933,0
Bulgaria,BGR,1934,0
Bulgaria,BGR,1935,0
Bulgaria,BGR,1936,0
Bulgaria,BGR,1937,0
Bulgaria,BGR,1938,0
Bulgaria,BGR,1939,0
Bulgaria,BGR,1940,0
Bulgaria,BGR,1941,0
Bulgaria,BGR,1942,0
Bulgaria,BGR,1943,0
Bulgaria,BGR,1944,0
Bulgaria,BGR,1945,0
Bulgaria,BGR,1946,0
Bulgaria,BGR,1947,0
Bulgaria,BGR,1948,0
Bulgaria,BGR,1949,0
Bulgaria,BGR,1950,0
Bulgaria,BGR,1951,0
Bulgaria,BGR,1952,0
Bulgaria,BGR,1953,0
Bulgaria,BGR,1954,7.755
Bulgaria,BGR,1955,230.709
Bulgaria,BGR,1956,376.726
Bulgaria,BGR,1957,431.07
Bulgaria,BGR,1958,332.988
Bulgaria,BGR,1959,285.581
Bulgaria,BGR,1960,294.968
Bulgaria,BGR,1961,302.687
Bulgaria,BGR,1962,288.497
Bulgaria,BGR,1963,248.679
Bulgaria,BGR,1964,228.1
Bulgaria,BGR,1965,323.897
Bulgaria,BGR,1966,567.15
Bulgaria,BGR,1967,695.557
Bulgaria,BGR,1968,657.648
Bulgaria,BGR,1969,447.066
Bulgaria,BGR,1970,456.586
Bulgaria,BGR,1971,414.434
Bulgaria,BGR,1972,335.04
Bulgaria,BGR,1973,255.288
Bulgaria,BGR,1974,192.515
Bulgaria,BGR,1975,162.371
Bulgaria,BGR,1976,155.11
Bulgaria,BGR,1977,170.449
Bulgaria,BGR,1978,324.079
Bulgaria,BGR,1979,341.549
Bulgaria,BGR,1980,213.406
Bulgaria,BGR,1981,212.122
Bulgaria,BGR,1982,211.513
Bulgaria,BGR,1983,210.984
Bulgaria,BGR,1984,281.586
Bulgaria,BGR,1985,420.922
Bulgaria,BGR,1986,421.054
Bulgaria,BGR,1987,421.618
Bulgaria,BGR,1988,310.757
Bulgaria,BGR,1989,353.716
Bulgaria,BGR,1990,284.767
Bulgaria,BGR,1991,86.156
Bulgaria,BGR,1992,80.02
Bulgaria,BGR,1993,73.395
Bulgaria,BGR,1994,81.699
Bulgaria,BGR,1995,75.118
Bulgaria,BGR,1996,53.282
Bulgaria,BGR,1997,45.99
Bulgaria,BGR,1998,61.879
Bulgaria,BGR,1999,62.421
Bulgaria,BGR,2000,67.157
Bulgaria,BGR,2001,47.859
Bulgaria,BGR,2002,59.213
Bulgaria,BGR,2003,48.392
Bulgaria,BGR,2004,81.497
Bulgaria,BGR,2005,81.884
Bulgaria,BGR,2006,82.484
Bulgaria,BGR,2007,83.076
Bulgaria,BGR,2008,83.886
Bulgaria,BGR,2009,84.223
Bulgaria,BGR,2010,84.771
Bulgaria,BGR,2011,85.304
Bulgaria,BGR,2012,86.058
Bulgaria,BGR,2013,86.34
Bulgaria,BGR,2014,86.87
Bulgaria,BGR,2015,87.424
Bulgaria,BGR,2016,88.249
Cambodia,KHM,1980,0
Cambodia,KHM,1981,0
Cambodia,KHM,1982,0
Cambodia,KHM,1983,0
Cambodia,KHM,1984,0
Cambodia,KHM,1985,0
Cambodia,KHM,1986,0
Cambodia,KHM,1987,0
Cambodia,KHM,1988,0
Cambodia,KHM,1989,0
Cambodia,KHM,1990,0
Cambodia,KHM,1991,0
Cambodia,KHM,1992,0
Cambodia,KHM,1993,0
Cambodia,KHM,1994,0
Cambodia,KHM,1995,0
Cambodia,KHM,1996,0
Cambodia,KHM,1997,0
Cambodia,KHM,1998,0
Cambodia,KHM,1999,0
Cambodia,KHM,2000,0
Cambodia,KHM,2001,0
Cambodia,KHM,2002,0
Cambodia,KHM,2003,0
Cambodia,KHM,2004,0
Cambodia,KHM,2005,0
Cambodia,KHM,2006,0
Cambodia,KHM,2007,0
Cambodia,KHM,2008,0
Cambodia,KHM,2009,0
Cambodia,KHM,2010,0
Cambodia,KHM,2011,0
Cambodia,KHM,2012,0
Cambodia,KHM,2013,0
Cambodia,KHM,2014,0
Cambodia,KHM,2015,0
Cambodia,KHM,2016,0
Cameroon,CMR,1900,0
Cameroon,CMR,1901,0
